Sail.SunInertial.X        Sail.SunInertial.Y        Sail.SunInertial.Z        
-9099541021.915241        -15463644951.74642        994080271.8735085         
-9106366768.922028        -15475444262.20536        994820166.2172403         
-9113192387.465611        -15487243111.53766        995560029.8985262         
-9120017881.850101        -15499041508.49002        996299862.4509459         
-9126843254.71423         -15510839456.42653        997039663.8428402         
-9133668511.853298        -15522636958.54042        997779434.0392971         
-9140493659.006351        -15534434020.48972        998519173.0085726         
-9147318700.226948        -15546230649.19171        999258880.8105087         
-9154143637.878393        -15558026851.78323        999998557.6038446         
-9160968473.17522         -15569822635.26229        1000738203.600086         
-9167793206.547398        -15581618007.35283        1001477818.975739         
-9174617834.89407         -15593412977.74931        1002217403.906721         
-9181442348.320522        -15605207552.11404        1002956958.926086         
-9188266738.227238        -15617001727.83804        1003696484.729317         
-9195091000.676559        -15628795500.465          1004435981.760229         
-9201915133.714951        -15640588865.67028        1005175450.249221         
-9208739136.698418        -15652381818.73218        1005914890.276986         
-9215563010.68372         -15664174354.51085        1006654301.779579         
-9222386759.000463        -15675966468.1946         1007393684.519718         
-9229210387.031563        -15687758157.35672        1008133038.041363         
-9236033898.026787        -15699549423.17276        1008872361.829232         
-9242857291.03812         -15711340263.53328        1009611655.703815         
-9249680569.089359        -15723130671.95359        1010350919.535083         
-9256503739.48666         -15734920644.02777        1011090152.983335         
-9263326810.526247        -15746710178.23768        1011829355.619096         
-9270149790.451786        -15758499275.08273        1012568527.00806          
-9276972687.345814        -15770287936.66349        1013307666.730942         
-9283795509.27726         -15782076166.98204        1014046774.356874         
-9290618263.362694        -15793863973.53919        1014785849.404985         
-9297440950.809147        -15805651366.54455        1015524891.571083         
-9304263567.503111        -15817438350.60595        1016263901.016763         
-9311086112.288029        -15829224925.85616        1017002877.940814         
-9314958603.583881        -15835914884.78594        1017422311.836446         
